,Dataset,Model,Layer,Iteration,Accuracy,Plot
380,EventsAdapt,bert-large-cased,14,1,0.6474358974358975,BERT EventsAdapt
381,EventsAdapt,bert-large-cased,14,2,0.5705128205128205,BERT EventsAdapt
382,EventsAdapt,bert-large-cased,14,3,0.6282051282051282,BERT EventsAdapt
383,EventsAdapt,bert-large-cased,14,4,0.6217948717948718,BERT EventsAdapt
384,EventsAdapt,bert-large-cased,14,5,0.6282051282051282,BERT EventsAdapt
385,EventsAdapt,bert-large-cased,14,6,0.6474358974358975,BERT EventsAdapt
386,EventsAdapt,bert-large-cased,14,7,0.532051282051282,BERT EventsAdapt
387,EventsAdapt,bert-large-cased,14,8,0.6153846153846154,BERT EventsAdapt
388,EventsAdapt,bert-large-cased,14,9,0.6538461538461539,BERT EventsAdapt
389,EventsAdapt,bert-large-cased,14,10,0.5705128205128205,BERT EventsAdapt
390,EventsAdapt,bert-large-cased,15,1,0.6410256410256411,BERT EventsAdapt
391,EventsAdapt,bert-large-cased,15,2,0.6153846153846154,BERT EventsAdapt
392,EventsAdapt,bert-large-cased,15,3,0.6602564102564102,BERT EventsAdapt
393,EventsAdapt,bert-large-cased,15,4,0.6730769230769231,BERT EventsAdapt
394,EventsAdapt,bert-large-cased,15,5,0.6602564102564102,BERT EventsAdapt
395,EventsAdapt,bert-large-cased,15,6,0.6474358974358975,BERT EventsAdapt
396,EventsAdapt,bert-large-cased,15,7,0.6474358974358975,BERT EventsAdapt
397,EventsAdapt,bert-large-cased,15,8,0.7564102564102564,BERT EventsAdapt
398,EventsAdapt,bert-large-cased,15,9,0.6538461538461539,BERT EventsAdapt
399,EventsAdapt,bert-large-cased,15,10,0.6089743589743589,BERT EventsAdapt
400,EventsAdapt,bert-large-cased,16,1,0.6987179487179487,BERT EventsAdapt
401,EventsAdapt,bert-large-cased,16,2,0.717948717948718,BERT EventsAdapt
402,EventsAdapt,bert-large-cased,16,3,0.6602564102564102,BERT EventsAdapt
403,EventsAdapt,bert-large-cased,16,4,0.717948717948718,BERT EventsAdapt
404,EventsAdapt,bert-large-cased,16,5,0.6602564102564102,BERT EventsAdapt
405,EventsAdapt,bert-large-cased,16,6,0.7243589743589743,BERT EventsAdapt
406,EventsAdapt,bert-large-cased,16,7,0.7051282051282052,BERT EventsAdapt
407,EventsAdapt,bert-large-cased,16,8,0.6923076923076923,BERT EventsAdapt
408,EventsAdapt,bert-large-cased,16,9,0.6474358974358975,BERT EventsAdapt
409,EventsAdapt,bert-large-cased,16,10,0.717948717948718,BERT EventsAdapt
410,EventsAdapt,bert-large-cased,17,1,0.75,BERT EventsAdapt
411,EventsAdapt,bert-large-cased,17,2,0.8269230769230769,BERT EventsAdapt
412,EventsAdapt,bert-large-cased,17,3,0.8269230769230769,BERT EventsAdapt
413,EventsAdapt,bert-large-cased,17,4,0.7756410256410257,BERT EventsAdapt
414,EventsAdapt,bert-large-cased,17,5,0.7884615384615384,BERT EventsAdapt
415,EventsAdapt,bert-large-cased,17,6,0.8525641025641025,BERT EventsAdapt
416,EventsAdapt,bert-large-cased,17,7,0.7307692307692307,BERT EventsAdapt
417,EventsAdapt,bert-large-cased,17,8,0.7948717948717948,BERT EventsAdapt
418,EventsAdapt,bert-large-cased,17,9,0.8141025641025641,BERT EventsAdapt
419,EventsAdapt,bert-large-cased,17,10,0.7692307692307693,BERT EventsAdapt
420,EventsAdapt,bert-large-cased,18,1,0.7692307692307693,BERT EventsAdapt
421,EventsAdapt,bert-large-cased,18,2,0.7884615384615384,BERT EventsAdapt
422,EventsAdapt,bert-large-cased,18,3,0.782051282051282,BERT EventsAdapt
423,EventsAdapt,bert-large-cased,18,4,0.7564102564102564,BERT EventsAdapt
424,EventsAdapt,bert-large-cased,18,5,0.7435897435897436,BERT EventsAdapt
425,EventsAdapt,bert-large-cased,18,6,0.8141025641025641,BERT EventsAdapt
426,EventsAdapt,bert-large-cased,18,7,0.7756410256410257,BERT EventsAdapt
427,EventsAdapt,bert-large-cased,18,8,0.8012820512820513,BERT EventsAdapt
428,EventsAdapt,bert-large-cased,18,9,0.7948717948717948,BERT EventsAdapt
429,EventsAdapt,bert-large-cased,18,10,0.8333333333333334,BERT EventsAdapt
430,EventsAdapt,bert-large-cased,19,1,0.8397435897435898,BERT EventsAdapt
431,EventsAdapt,bert-large-cased,19,2,0.7948717948717948,BERT EventsAdapt
432,EventsAdapt,bert-large-cased,19,3,0.8205128205128205,BERT EventsAdapt
433,EventsAdapt,bert-large-cased,19,4,0.8269230769230769,BERT EventsAdapt
434,EventsAdapt,bert-large-cased,19,5,0.7884615384615384,BERT EventsAdapt
435,EventsAdapt,bert-large-cased,19,6,0.8461538461538461,BERT EventsAdapt
436,EventsAdapt,bert-large-cased,19,7,0.7371794871794872,BERT EventsAdapt
437,EventsAdapt,bert-large-cased,19,8,0.8076923076923077,BERT EventsAdapt
438,EventsAdapt,bert-large-cased,19,9,0.8333333333333334,BERT EventsAdapt
439,EventsAdapt,bert-large-cased,19,10,0.8205128205128205,BERT EventsAdapt
440,EventsAdapt,bert-large-cased,20,1,0.8076923076923077,BERT EventsAdapt
441,EventsAdapt,bert-large-cased,20,2,0.8782051282051282,BERT EventsAdapt
442,EventsAdapt,bert-large-cased,20,3,0.8333333333333334,BERT EventsAdapt
443,EventsAdapt,bert-large-cased,20,4,0.8076923076923077,BERT EventsAdapt
444,EventsAdapt,bert-large-cased,20,5,0.8076923076923077,BERT EventsAdapt
445,EventsAdapt,bert-large-cased,20,6,0.8653846153846154,BERT EventsAdapt
446,EventsAdapt,bert-large-cased,20,7,0.8333333333333334,BERT EventsAdapt
447,EventsAdapt,bert-large-cased,20,8,0.7435897435897436,BERT EventsAdapt
448,EventsAdapt,bert-large-cased,20,9,0.8205128205128205,BERT EventsAdapt
449,EventsAdapt,bert-large-cased,20,10,0.8333333333333334,BERT EventsAdapt
450,EventsAdapt,bert-large-cased,21,1,0.7948717948717948,BERT EventsAdapt
451,EventsAdapt,bert-large-cased,21,2,0.7884615384615384,BERT EventsAdapt
452,EventsAdapt,bert-large-cased,21,3,0.8461538461538461,BERT EventsAdapt
453,EventsAdapt,bert-large-cased,21,4,0.8269230769230769,BERT EventsAdapt
454,EventsAdapt,bert-large-cased,21,5,0.7948717948717948,BERT EventsAdapt
455,EventsAdapt,bert-large-cased,21,6,0.8397435897435898,BERT EventsAdapt
456,EventsAdapt,bert-large-cased,21,7,0.8525641025641025,BERT EventsAdapt
457,EventsAdapt,bert-large-cased,21,8,0.8205128205128205,BERT EventsAdapt
458,EventsAdapt,bert-large-cased,21,9,0.8461538461538461,BERT EventsAdapt
459,EventsAdapt,bert-large-cased,21,10,0.8012820512820513,BERT EventsAdapt
460,EventsAdapt,bert-large-cased,22,1,0.8269230769230769,BERT EventsAdapt
461,EventsAdapt,bert-large-cased,22,2,0.8141025641025641,BERT EventsAdapt
462,EventsAdapt,bert-large-cased,22,3,0.8717948717948718,BERT EventsAdapt
463,EventsAdapt,bert-large-cased,22,4,0.8269230769230769,BERT EventsAdapt
464,EventsAdapt,bert-large-cased,22,5,0.8397435897435898,BERT EventsAdapt
465,EventsAdapt,bert-large-cased,22,6,0.8012820512820513,BERT EventsAdapt
466,EventsAdapt,bert-large-cased,22,7,0.782051282051282,BERT EventsAdapt
467,EventsAdapt,bert-large-cased,22,8,0.8076923076923077,BERT EventsAdapt
468,EventsAdapt,bert-large-cased,22,9,0.8269230769230769,BERT EventsAdapt
469,EventsAdapt,bert-large-cased,22,10,0.8717948717948718,BERT EventsAdapt
470,EventsAdapt,bert-large-cased,23,1,0.7884615384615384,BERT EventsAdapt
471,EventsAdapt,bert-large-cased,23,2,0.8397435897435898,BERT EventsAdapt
472,EventsAdapt,bert-large-cased,23,3,0.8397435897435898,BERT EventsAdapt
473,EventsAdapt,bert-large-cased,23,4,0.8333333333333334,BERT EventsAdapt
474,EventsAdapt,bert-large-cased,23,5,0.8589743589743589,BERT EventsAdapt
475,EventsAdapt,bert-large-cased,23,6,0.8205128205128205,BERT EventsAdapt
476,EventsAdapt,bert-large-cased,23,7,0.717948717948718,BERT EventsAdapt
477,EventsAdapt,bert-large-cased,23,8,0.782051282051282,BERT EventsAdapt
478,EventsAdapt,bert-large-cased,23,9,0.8141025641025641,BERT EventsAdapt
479,EventsAdapt,bert-large-cased,23,10,0.8205128205128205,BERT EventsAdapt
480,EventsAdapt,bert-large-cased,24,1,0.7948717948717948,BERT EventsAdapt
481,EventsAdapt,bert-large-cased,24,2,0.7564102564102564,BERT EventsAdapt
482,EventsAdapt,bert-large-cased,24,3,0.7564102564102564,BERT EventsAdapt
483,EventsAdapt,bert-large-cased,24,4,0.75,BERT EventsAdapt
484,EventsAdapt,bert-large-cased,24,5,0.7435897435897436,BERT EventsAdapt
485,EventsAdapt,bert-large-cased,24,6,0.7884615384615384,BERT EventsAdapt
486,EventsAdapt,bert-large-cased,24,7,0.7948717948717948,BERT EventsAdapt
487,EventsAdapt,bert-large-cased,24,8,0.8333333333333334,BERT EventsAdapt
488,EventsAdapt,bert-large-cased,24,9,0.7692307692307693,BERT EventsAdapt
489,EventsAdapt,bert-large-cased,24,10,0.7948717948717948,BERT EventsAdapt
490,EventsAdapt,bert-large-cased,25,1,0.8397435897435898,BERT EventsAdapt
491,EventsAdapt,bert-large-cased,25,2,0.7884615384615384,BERT EventsAdapt
492,EventsAdapt,bert-large-cased,25,3,0.7948717948717948,BERT EventsAdapt
493,EventsAdapt,bert-large-cased,25,4,0.8012820512820513,BERT EventsAdapt
494,EventsAdapt,bert-large-cased,25,5,0.7756410256410257,BERT EventsAdapt
495,EventsAdapt,bert-large-cased,25,6,0.75,BERT EventsAdapt
496,EventsAdapt,bert-large-cased,25,7,0.7948717948717948,BERT EventsAdapt
497,EventsAdapt,bert-large-cased,25,8,0.6923076923076923,BERT EventsAdapt
498,EventsAdapt,bert-large-cased,25,9,0.7307692307692307,BERT EventsAdapt
499,EventsAdapt,bert-large-cased,25,10,0.7692307692307693,BERT EventsAdapt
500,EventsRev,bert-large-cased,1,1,0.5,BERT EventsRev
501,EventsRev,bert-large-cased,1,2,0.5,BERT EventsRev
502,EventsRev,bert-large-cased,1,3,0.5,BERT EventsRev
503,EventsRev,bert-large-cased,1,4,0.5,BERT EventsRev
504,EventsRev,bert-large-cased,1,5,0.5,BERT EventsRev
505,EventsRev,bert-large-cased,1,6,0.5,BERT EventsRev
506,EventsRev,bert-large-cased,1,7,0.5,BERT EventsRev
507,EventsRev,bert-large-cased,1,8,0.5,BERT EventsRev
508,EventsRev,bert-large-cased,1,9,0.5,BERT EventsRev
509,EventsRev,bert-large-cased,1,10,0.5,BERT EventsRev
510,EventsRev,bert-large-cased,2,1,0.5,BERT EventsRev
511,EventsRev,bert-large-cased,2,2,0.5,BERT EventsRev
512,EventsRev,bert-large-cased,2,3,0.5,BERT EventsRev
513,EventsRev,bert-large-cased,2,4,0.5,BERT EventsRev
514,EventsRev,bert-large-cased,2,5,0.5,BERT EventsRev
515,EventsRev,bert-large-cased,2,6,0.5833333333333334,BERT EventsRev
516,EventsRev,bert-large-cased,2,7,0.5,BERT EventsRev
517,EventsRev,bert-large-cased,2,8,0.5,BERT EventsRev
518,EventsRev,bert-large-cased,2,9,0.5,BERT EventsRev
519,EventsRev,bert-large-cased,2,10,0.5,BERT EventsRev
520,EventsRev,bert-large-cased,3,1,0.5833333333333334,BERT EventsRev
521,EventsRev,bert-large-cased,3,2,0.5,BERT EventsRev
522,EventsRev,bert-large-cased,3,3,0.5,BERT EventsRev
523,EventsRev,bert-large-cased,3,4,0.5833333333333334,BERT EventsRev
524,EventsRev,bert-large-cased,3,5,0.4166666666666667,BERT EventsRev
525,EventsRev,bert-large-cased,3,6,0.5,BERT EventsRev
526,EventsRev,bert-large-cased,3,7,0.5,BERT EventsRev
527,EventsRev,bert-large-cased,3,8,0.5833333333333334,BERT EventsRev
528,EventsRev,bert-large-cased,3,9,0.5,BERT EventsRev
529,EventsRev,bert-large-cased,3,10,0.5,BERT EventsRev
530,EventsRev,bert-large-cased,4,1,0.5,BERT EventsRev
531,EventsRev,bert-large-cased,4,2,0.5,BERT EventsRev
532,EventsRev,bert-large-cased,4,3,0.6666666666666666,BERT EventsRev
533,EventsRev,bert-large-cased,4,4,0.5833333333333334,BERT EventsRev
534,EventsRev,bert-large-cased,4,5,0.5833333333333334,BERT EventsRev
535,EventsRev,bert-large-cased,4,6,0.5,BERT EventsRev
536,EventsRev,bert-large-cased,4,7,0.5833333333333334,BERT EventsRev
537,EventsRev,bert-large-cased,4,8,0.5833333333333334,BERT EventsRev
538,EventsRev,bert-large-cased,4,9,0.5,BERT EventsRev
539,EventsRev,bert-large-cased,4,10,0.5833333333333334,BERT EventsRev
540,EventsRev,bert-large-cased,5,1,0.5,BERT EventsRev
541,EventsRev,bert-large-cased,5,2,0.5,BERT EventsRev
542,EventsRev,bert-large-cased,5,3,0.6666666666666666,BERT EventsRev
543,EventsRev,bert-large-cased,5,4,0.75,BERT EventsRev
544,EventsRev,bert-large-cased,5,5,0.5833333333333334,BERT EventsRev
545,EventsRev,bert-large-cased,5,6,0.5,BERT EventsRev
546,EventsRev,bert-large-cased,5,7,0.6666666666666666,BERT EventsRev
547,EventsRev,bert-large-cased,5,8,0.5,BERT EventsRev
548,EventsRev,bert-large-cased,5,9,0.5,BERT EventsRev
549,EventsRev,bert-large-cased,5,10,0.5833333333333334,BERT EventsRev
550,EventsRev,bert-large-cased,6,1,0.6666666666666666,BERT EventsRev
551,EventsRev,bert-large-cased,6,2,0.5,BERT EventsRev
552,EventsRev,bert-large-cased,6,3,0.5,BERT EventsRev
553,EventsRev,bert-large-cased,6,4,0.5,BERT EventsRev
554,EventsRev,bert-large-cased,6,5,0.5833333333333334,BERT EventsRev
555,EventsRev,bert-large-cased,6,6,0.5,BERT EventsRev
556,EventsRev,bert-large-cased,6,7,0.5,BERT EventsRev
557,EventsRev,bert-large-cased,6,8,0.5,BERT EventsRev
558,EventsRev,bert-large-cased,6,9,0.5,BERT EventsRev
559,EventsRev,bert-large-cased,6,10,0.5,BERT EventsRev
560,EventsRev,bert-large-cased,7,1,0.4166666666666667,BERT EventsRev
561,EventsRev,bert-large-cased,7,2,0.5,BERT EventsRev
562,EventsRev,bert-large-cased,7,3,0.6666666666666666,BERT EventsRev
563,EventsRev,bert-large-cased,7,4,0.6666666666666666,BERT EventsRev
564,EventsRev,bert-large-cased,7,5,0.5,BERT EventsRev
565,EventsRev,bert-large-cased,7,6,0.5,BERT EventsRev
566,EventsRev,bert-large-cased,7,7,0.4166666666666667,BERT EventsRev
567,EventsRev,bert-large-cased,7,8,0.6666666666666666,BERT EventsRev
568,EventsRev,bert-large-cased,7,9,0.5,BERT EventsRev
569,EventsRev,bert-large-cased,7,10,0.6666666666666666,BERT EventsRev
570,EventsRev,bert-large-cased,8,1,0.5833333333333334,BERT EventsRev
571,EventsRev,bert-large-cased,8,2,0.8333333333333334,BERT EventsRev
572,EventsRev,bert-large-cased,8,3,0.5,BERT EventsRev
573,EventsRev,bert-large-cased,8,4,0.5833333333333334,BERT EventsRev
574,EventsRev,bert-large-cased,8,5,0.4166666666666667,BERT EventsRev
575,EventsRev,bert-large-cased,8,6,0.5,BERT EventsRev
576,EventsRev,bert-large-cased,8,7,0.4166666666666667,BERT EventsRev
577,EventsRev,bert-large-cased,8,8,0.3333333333333333,BERT EventsRev
578,EventsRev,bert-large-cased,8,9,0.8333333333333334,BERT EventsRev
579,EventsRev,bert-large-cased,8,10,0.6666666666666666,BERT EventsRev
580,EventsRev,bert-large-cased,9,1,0.5,BERT EventsRev
581,EventsRev,bert-large-cased,9,2,0.5,BERT EventsRev
582,EventsRev,bert-large-cased,9,3,0.5,BERT EventsRev
583,EventsRev,bert-large-cased,9,4,0.5833333333333334,BERT EventsRev
584,EventsRev,bert-large-cased,9,5,0.5833333333333334,BERT EventsRev
585,EventsRev,bert-large-cased,9,6,0.75,BERT EventsRev
586,EventsRev,bert-large-cased,9,7,0.5833333333333334,BERT EventsRev
587,EventsRev,bert-large-cased,9,8,0.6666666666666666,BERT EventsRev
588,EventsRev,bert-large-cased,9,9,0.5833333333333334,BERT EventsRev
589,EventsRev,bert-large-cased,9,10,0.5,BERT EventsRev
590,EventsRev,bert-large-cased,10,1,0.5,BERT EventsRev
591,EventsRev,bert-large-cased,10,2,0.6666666666666666,BERT EventsRev
592,EventsRev,bert-large-cased,10,3,0.5833333333333334,BERT EventsRev
593,EventsRev,bert-large-cased,10,4,0.6666666666666666,BERT EventsRev
594,EventsRev,bert-large-cased,10,5,0.6666666666666666,BERT EventsRev
595,EventsRev,bert-large-cased,10,6,0.5,BERT EventsRev
596,EventsRev,bert-large-cased,10,7,0.6666666666666666,BERT EventsRev
597,EventsRev,bert-large-cased,10,8,0.5833333333333334,BERT EventsRev
598,EventsRev,bert-large-cased,10,9,0.5,BERT EventsRev
599,EventsRev,bert-large-cased,10,10,0.5833333333333334,BERT EventsRev
600,EventsRev,bert-large-cased,11,1,0.5833333333333334,BERT EventsRev
601,EventsRev,bert-large-cased,11,2,0.6666666666666666,BERT EventsRev
602,EventsRev,bert-large-cased,11,3,0.5,BERT EventsRev
603,EventsRev,bert-large-cased,11,4,0.6666666666666666,BERT EventsRev
604,EventsRev,bert-large-cased,11,5,0.5,BERT EventsRev
605,EventsRev,bert-large-cased,11,6,0.5833333333333334,BERT EventsRev
606,EventsRev,bert-large-cased,11,7,0.6666666666666666,BERT EventsRev
607,EventsRev,bert-large-cased,11,8,0.5,BERT EventsRev
608,EventsRev,bert-large-cased,11,9,0.5833333333333334,BERT EventsRev
609,EventsRev,bert-large-cased,11,10,0.6666666666666666,BERT EventsRev
610,EventsRev,bert-large-cased,12,1,0.5833333333333334,BERT EventsRev
611,EventsRev,bert-large-cased,12,2,0.5,BERT EventsRev
612,EventsRev,bert-large-cased,12,3,0.6666666666666666,BERT EventsRev
613,EventsRev,bert-large-cased,12,4,0.6666666666666666,BERT EventsRev
614,EventsRev,bert-large-cased,12,5,0.5833333333333334,BERT EventsRev
615,EventsRev,bert-large-cased,12,6,0.5833333333333334,BERT EventsRev
616,EventsRev,bert-large-cased,12,7,0.5,BERT EventsRev
617,EventsRev,bert-large-cased,12,8,0.6666666666666666,BERT EventsRev
618,EventsRev,bert-large-cased,12,9,0.6666666666666666,BERT EventsRev
619,EventsRev,bert-large-cased,12,10,0.6666666666666666,BERT EventsRev
620,EventsRev,bert-large-cased,13,1,0.5833333333333334,BERT EventsRev
621,EventsRev,bert-large-cased,13,2,0.5833333333333334,BERT EventsRev
622,EventsRev,bert-large-cased,13,3,0.5,BERT EventsRev
623,EventsRev,bert-large-cased,13,4,0.6666666666666666,BERT EventsRev
624,EventsRev,bert-large-cased,13,5,0.4166666666666667,BERT EventsRev
625,EventsRev,bert-large-cased,13,6,0.5,BERT EventsRev
626,EventsRev,bert-large-cased,13,7,0.4166666666666667,BERT EventsRev
627,EventsRev,bert-large-cased,13,8,0.5,BERT EventsRev
628,EventsRev,bert-large-cased,13,9,0.6666666666666666,BERT EventsRev
629,EventsRev,bert-large-cased,13,10,0.5,BERT EventsRev
630,EventsRev,bert-large-cased,14,1,0.5,BERT EventsRev
631,EventsRev,bert-large-cased,14,2,0.4166666666666667,BERT EventsRev
632,EventsRev,bert-large-cased,14,3,0.6666666666666666,BERT EventsRev
633,EventsRev,bert-large-cased,14,4,0.5833333333333334,BERT EventsRev
634,EventsRev,bert-large-cased,14,5,0.5,BERT EventsRev
635,EventsRev,bert-large-cased,14,6,0.5,BERT EventsRev
636,EventsRev,bert-large-cased,14,7,0.6666666666666666,BERT EventsRev
637,EventsRev,bert-large-cased,14,8,0.5833333333333334,BERT EventsRev
638,EventsRev,bert-large-cased,14,9,0.6666666666666666,BERT EventsRev
639,EventsRev,bert-large-cased,14,10,0.5833333333333334,BERT EventsRev
640,EventsRev,bert-large-cased,15,1,0.5833333333333334,BERT EventsRev
641,EventsRev,bert-large-cased,15,2,0.5833333333333334,BERT EventsRev
642,EventsRev,bert-large-cased,15,3,0.5833333333333334,BERT EventsRev
643,EventsRev,bert-large-cased,15,4,0.5,BERT EventsRev
644,EventsRev,bert-large-cased,15,5,0.5,BERT EventsRev
645,EventsRev,bert-large-cased,15,6,0.5833333333333334,BERT EventsRev
646,EventsRev,bert-large-cased,15,7,0.75,BERT EventsRev
647,EventsRev,bert-large-cased,15,8,0.5833333333333334,BERT EventsRev
648,EventsRev,bert-large-cased,15,9,0.5,BERT EventsRev
649,EventsRev,bert-large-cased,15,10,0.6666666666666666,BERT EventsRev
650,EventsRev,bert-large-cased,16,1,0.5,BERT EventsRev
651,EventsRev,bert-large-cased,16,2,0.5,BERT EventsRev
652,EventsRev,bert-large-cased,16,3,0.5,BERT EventsRev
653,EventsRev,bert-large-cased,16,4,0.5,BERT EventsRev
654,EventsRev,bert-large-cased,16,5,0.5,BERT EventsRev
655,EventsRev,bert-large-cased,16,6,0.75,BERT EventsRev
656,EventsRev,bert-large-cased,16,7,0.5833333333333334,BERT EventsRev
657,EventsRev,bert-large-cased,16,8,0.5833333333333334,BERT EventsRev
658,EventsRev,bert-large-cased,16,9,0.5833333333333334,BERT EventsRev
659,EventsRev,bert-large-cased,16,10,0.5,BERT EventsRev
660,EventsRev,bert-large-cased,17,1,0.6666666666666666,BERT EventsRev
661,EventsRev,bert-large-cased,17,2,0.6666666666666666,BERT EventsRev
662,EventsRev,bert-large-cased,17,3,0.5833333333333334,BERT EventsRev
663,EventsRev,bert-large-cased,17,4,0.5833333333333334,BERT EventsRev
664,EventsRev,bert-large-cased,17,5,0.75,BERT EventsRev
665,EventsRev,bert-large-cased,17,6,0.6666666666666666,BERT EventsRev
666,EventsRev,bert-large-cased,17,7,0.5,BERT EventsRev
667,EventsRev,bert-large-cased,17,8,0.5833333333333334,BERT EventsRev
668,EventsRev,bert-large-cased,17,9,0.75,BERT EventsRev
669,EventsRev,bert-large-cased,17,10,0.6666666666666666,BERT EventsRev
670,EventsRev,bert-large-cased,18,1,0.5833333333333334,BERT EventsRev
671,EventsRev,bert-large-cased,18,2,0.8333333333333334,BERT EventsRev
672,EventsRev,bert-large-cased,18,3,0.5833333333333334,BERT EventsRev
673,EventsRev,bert-large-cased,18,4,0.5833333333333334,BERT EventsRev
674,EventsRev,bert-large-cased,18,5,0.5,BERT EventsRev
675,EventsRev,bert-large-cased,18,6,0.6666666666666666,BERT EventsRev
676,EventsRev,bert-large-cased,18,7,0.5833333333333334,BERT EventsRev
677,EventsRev,bert-large-cased,18,8,0.5833333333333334,BERT EventsRev
678,EventsRev,bert-large-cased,18,9,0.5833333333333334,BERT EventsRev
679,EventsRev,bert-large-cased,18,10,0.75,BERT EventsRev
680,EventsRev,bert-large-cased,19,1,0.75,BERT EventsRev
681,EventsRev,bert-large-cased,19,2,0.5833333333333334,BERT EventsRev
682,EventsRev,bert-large-cased,19,3,0.5833333333333334,BERT EventsRev
683,EventsRev,bert-large-cased,19,4,0.75,BERT EventsRev
684,EventsRev,bert-large-cased,19,5,0.75,BERT EventsRev
685,EventsRev,bert-large-cased,19,6,0.9166666666666666,BERT EventsRev
686,EventsRev,bert-large-cased,19,7,0.6666666666666666,BERT EventsRev
687,EventsRev,bert-large-cased,19,8,0.6666666666666666,BERT EventsRev
688,EventsRev,bert-large-cased,19,9,0.75,BERT EventsRev
689,EventsRev,bert-large-cased,19,10,0.5833333333333334,BERT EventsRev
690,EventsRev,bert-large-cased,20,1,0.5833333333333334,BERT EventsRev
691,EventsRev,bert-large-cased,20,2,0.6666666666666666,BERT EventsRev
692,EventsRev,bert-large-cased,20,3,0.6666666666666666,BERT EventsRev
693,EventsRev,bert-large-cased,20,4,0.9166666666666666,BERT EventsRev
694,EventsRev,bert-large-cased,20,5,0.6666666666666666,BERT EventsRev
695,EventsRev,bert-large-cased,20,6,0.8333333333333334,BERT EventsRev
696,EventsRev,bert-large-cased,20,7,0.6666666666666666,BERT EventsRev
697,EventsRev,bert-large-cased,20,8,0.75,BERT EventsRev
698,EventsRev,bert-large-cased,20,9,0.8333333333333334,BERT EventsRev
699,EventsRev,bert-large-cased,20,10,0.6666666666666666,BERT EventsRev
700,EventsRev,bert-large-cased,21,1,0.8333333333333334,BERT EventsRev
701,EventsRev,bert-large-cased,21,2,0.8333333333333334,BERT EventsRev
702,EventsRev,bert-large-cased,21,3,0.9166666666666666,BERT EventsRev
