,Dataset,Model,VoiceType,TrialType,Layer,Iteration,Accuracy,Plot
8839,EventsAdapt,gpt2-xl,active-active,AI-AAN,19,9,0.4423076923076923,gpt2 EventsAdapt ai-aan
8840,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,0,0.4423076923076923,gpt2 EventsAdapt ai-aan
8841,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,1,0.4153846153846154,gpt2 EventsAdapt ai-aan
8842,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,2,0.41923076923076924,gpt2 EventsAdapt ai-aan
8843,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,3,0.38076923076923075,gpt2 EventsAdapt ai-aan
8844,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,4,0.4307692307692308,gpt2 EventsAdapt ai-aan
8845,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,5,0.41923076923076924,gpt2 EventsAdapt ai-aan
8846,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,6,0.45,gpt2 EventsAdapt ai-aan
8847,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,7,0.45,gpt2 EventsAdapt ai-aan
8848,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,8,0.40384615384615385,gpt2 EventsAdapt ai-aan
8849,EventsAdapt,gpt2-xl,active-active,AI-AAN,20,9,0.39615384615384613,gpt2 EventsAdapt ai-aan
8850,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,0,0.4807692307692308,gpt2 EventsAdapt ai-aan
8851,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,1,0.4307692307692308,gpt2 EventsAdapt ai-aan
8852,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,2,0.4423076923076923,gpt2 EventsAdapt ai-aan
8853,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,3,0.47307692307692306,gpt2 EventsAdapt ai-aan
8854,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,4,0.4461538461538462,gpt2 EventsAdapt ai-aan
8855,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,5,0.47692307692307695,gpt2 EventsAdapt ai-aan
8856,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,6,0.46923076923076923,gpt2 EventsAdapt ai-aan
8857,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,7,0.4846153846153846,gpt2 EventsAdapt ai-aan
8858,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,8,0.46923076923076923,gpt2 EventsAdapt ai-aan
8859,EventsAdapt,gpt2-xl,active-active,AI-AAN,21,9,0.45384615384615384,gpt2 EventsAdapt ai-aan
8860,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,0,0.5038461538461538,gpt2 EventsAdapt ai-aan
8861,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,1,0.4423076923076923,gpt2 EventsAdapt ai-aan
8862,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,2,0.46923076923076923,gpt2 EventsAdapt ai-aan
8863,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,3,0.5115384615384615,gpt2 EventsAdapt ai-aan
8864,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,4,0.46153846153846156,gpt2 EventsAdapt ai-aan
8865,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,5,0.49230769230769234,gpt2 EventsAdapt ai-aan
8866,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,6,0.5115384615384615,gpt2 EventsAdapt ai-aan
8867,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,7,0.45,gpt2 EventsAdapt ai-aan
8868,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,8,0.4653846153846154,gpt2 EventsAdapt ai-aan
8869,EventsAdapt,gpt2-xl,active-active,AI-AAN,22,9,0.5076923076923077,gpt2 EventsAdapt ai-aan
8870,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,0,0.48846153846153845,gpt2 EventsAdapt ai-aan
8871,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,1,0.4807692307692308,gpt2 EventsAdapt ai-aan
8872,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,2,0.5076923076923077,gpt2 EventsAdapt ai-aan
8873,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,3,0.4807692307692308,gpt2 EventsAdapt ai-aan
8874,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,4,0.5115384615384615,gpt2 EventsAdapt ai-aan
8875,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,5,0.5192307692307693,gpt2 EventsAdapt ai-aan
8876,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,6,0.5,gpt2 EventsAdapt ai-aan
8877,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,7,0.47692307692307695,gpt2 EventsAdapt ai-aan
8878,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,8,0.4576923076923077,gpt2 EventsAdapt ai-aan
8879,EventsAdapt,gpt2-xl,active-active,AI-AAN,23,9,0.4423076923076923,gpt2 EventsAdapt ai-aan
8880,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,0,0.0,BERT EventsAdapt normal-aar
8881,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,1,0.0,BERT EventsAdapt normal-aar
8882,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,2,0.0,BERT EventsAdapt normal-aar
8883,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,3,0.0,BERT EventsAdapt normal-aar
8884,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,4,0.0,BERT EventsAdapt normal-aar
8885,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,5,0.0,BERT EventsAdapt normal-aar
8886,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,6,0.0,BERT EventsAdapt normal-aar
8887,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,7,0.6507352941176471,BERT EventsAdapt normal-aar
8888,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,8,0.0,BERT EventsAdapt normal-aar
8889,EventsAdapt,bert-large-cased,active-active,normal-AAR,0,9,0.3492647058823529,BERT EventsAdapt normal-aar
8890,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,0,0.39338235294117646,BERT EventsAdapt normal-aar
8891,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,1,0.40808823529411764,BERT EventsAdapt normal-aar
8892,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,2,0.3639705882352941,BERT EventsAdapt normal-aar
8893,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,3,0.4117647058823529,BERT EventsAdapt normal-aar
8894,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,4,0.36764705882352944,BERT EventsAdapt normal-aar
8895,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,5,0.41544117647058826,BERT EventsAdapt normal-aar
8896,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,6,0.4007352941176471,BERT EventsAdapt normal-aar
8897,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,7,0.41911764705882354,BERT EventsAdapt normal-aar
8898,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,8,0.39338235294117646,BERT EventsAdapt normal-aar
8899,EventsAdapt,bert-large-cased,active-active,normal-AAR,1,9,0.39338235294117646,BERT EventsAdapt normal-aar
8900,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,0,0.43014705882352944,BERT EventsAdapt normal-aar
8901,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,1,0.3897058823529412,BERT EventsAdapt normal-aar
8902,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,2,0.39705882352941174,BERT EventsAdapt normal-aar
8903,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,3,0.4227941176470588,BERT EventsAdapt normal-aar
8904,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,4,0.4007352941176471,BERT EventsAdapt normal-aar
8905,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,5,0.3713235294117647,BERT EventsAdapt normal-aar
8906,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,6,0.3602941176470588,BERT EventsAdapt normal-aar
8907,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,7,0.3713235294117647,BERT EventsAdapt normal-aar
8908,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,8,0.40808823529411764,BERT EventsAdapt normal-aar
8909,EventsAdapt,bert-large-cased,active-active,normal-AAR,2,9,0.40441176470588236,BERT EventsAdapt normal-aar
8910,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,0,0.3602941176470588,BERT EventsAdapt normal-aar
8911,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,1,0.3897058823529412,BERT EventsAdapt normal-aar
8912,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,2,0.40808823529411764,BERT EventsAdapt normal-aar
8913,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,3,0.39705882352941174,BERT EventsAdapt normal-aar
8914,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,4,0.3860294117647059,BERT EventsAdapt normal-aar
8915,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,5,0.3602941176470588,BERT EventsAdapt normal-aar
8916,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,6,0.36764705882352944,BERT EventsAdapt normal-aar
8917,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,7,0.36764705882352944,BERT EventsAdapt normal-aar
8918,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,8,0.3492647058823529,BERT EventsAdapt normal-aar
8919,EventsAdapt,bert-large-cased,active-active,normal-AAR,3,9,0.3713235294117647,BERT EventsAdapt normal-aar
8920,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,0,0.3897058823529412,BERT EventsAdapt normal-aar
8921,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,1,0.4117647058823529,BERT EventsAdapt normal-aar
8922,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,2,0.4117647058823529,BERT EventsAdapt normal-aar
8923,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,3,0.43014705882352944,BERT EventsAdapt normal-aar
8924,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,4,0.4264705882352941,BERT EventsAdapt normal-aar
8925,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,5,0.3897058823529412,BERT EventsAdapt normal-aar
8926,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,6,0.44485294117647056,BERT EventsAdapt normal-aar
8927,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,7,0.43014705882352944,BERT EventsAdapt normal-aar
8928,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,8,0.40808823529411764,BERT EventsAdapt normal-aar
8929,EventsAdapt,bert-large-cased,active-active,normal-AAR,4,9,0.40808823529411764,BERT EventsAdapt normal-aar
8930,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,0,0.39705882352941174,BERT EventsAdapt normal-aar
8931,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,1,0.3602941176470588,BERT EventsAdapt normal-aar
8932,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,2,0.47058823529411764,BERT EventsAdapt normal-aar
8933,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,3,0.41911764705882354,BERT EventsAdapt normal-aar
8934,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,4,0.40808823529411764,BERT EventsAdapt normal-aar
8935,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,5,0.39338235294117646,BERT EventsAdapt normal-aar
8936,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,6,0.3860294117647059,BERT EventsAdapt normal-aar
8937,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,7,0.39338235294117646,BERT EventsAdapt normal-aar
8938,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,8,0.3602941176470588,BERT EventsAdapt normal-aar
8939,EventsAdapt,bert-large-cased,active-active,normal-AAR,5,9,0.40808823529411764,BERT EventsAdapt normal-aar
8940,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,0,0.375,BERT EventsAdapt normal-aar
8941,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,1,0.3602941176470588,BERT EventsAdapt normal-aar
8942,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,2,0.40441176470588236,BERT EventsAdapt normal-aar
8943,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,3,0.39705882352941174,BERT EventsAdapt normal-aar
8944,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,4,0.4411764705882353,BERT EventsAdapt normal-aar
8945,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,5,0.39338235294117646,BERT EventsAdapt normal-aar
8946,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,6,0.4117647058823529,BERT EventsAdapt normal-aar
8947,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,7,0.40808823529411764,BERT EventsAdapt normal-aar
8948,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,8,0.41544117647058826,BERT EventsAdapt normal-aar
8949,EventsAdapt,bert-large-cased,active-active,normal-AAR,6,9,0.41544117647058826,BERT EventsAdapt normal-aar
8950,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,0,0.4117647058823529,BERT EventsAdapt normal-aar
8951,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,1,0.4117647058823529,BERT EventsAdapt normal-aar
8952,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,2,0.41911764705882354,BERT EventsAdapt normal-aar
8953,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,3,0.40441176470588236,BERT EventsAdapt normal-aar
8954,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,4,0.40441176470588236,BERT EventsAdapt normal-aar
8955,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,5,0.40441176470588236,BERT EventsAdapt normal-aar
8956,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,6,0.41544117647058826,BERT EventsAdapt normal-aar
8957,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,7,0.38235294117647056,BERT EventsAdapt normal-aar
8958,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,8,0.38235294117647056,BERT EventsAdapt normal-aar
8959,EventsAdapt,bert-large-cased,active-active,normal-AAR,7,9,0.39705882352941174,BERT EventsAdapt normal-aar
8960,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,0,0.38235294117647056,BERT EventsAdapt normal-aar
8961,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,1,0.3713235294117647,BERT EventsAdapt normal-aar
8962,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,2,0.35661764705882354,BERT EventsAdapt normal-aar
8963,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,3,0.36764705882352944,BERT EventsAdapt normal-aar
8964,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,4,0.35294117647058826,BERT EventsAdapt normal-aar
8965,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,5,0.36764705882352944,BERT EventsAdapt normal-aar
8966,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,6,0.375,BERT EventsAdapt normal-aar
8967,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,7,0.3602941176470588,BERT EventsAdapt normal-aar
8968,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,8,0.36764705882352944,BERT EventsAdapt normal-aar
8969,EventsAdapt,bert-large-cased,active-active,normal-AAR,8,9,0.375,BERT EventsAdapt normal-aar
8970,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,0,0.39338235294117646,BERT EventsAdapt normal-aar
8971,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,1,0.3713235294117647,BERT EventsAdapt normal-aar
8972,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,2,0.4117647058823529,BERT EventsAdapt normal-aar
8973,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,3,0.3860294117647059,BERT EventsAdapt normal-aar
8974,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,4,0.38235294117647056,BERT EventsAdapt normal-aar
8975,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,5,0.35661764705882354,BERT EventsAdapt normal-aar
8976,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,6,0.39705882352941174,BERT EventsAdapt normal-aar
8977,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,7,0.3860294117647059,BERT EventsAdapt normal-aar
8978,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,8,0.38235294117647056,BERT EventsAdapt normal-aar
8979,EventsAdapt,bert-large-cased,active-active,normal-AAR,9,9,0.38235294117647056,BERT EventsAdapt normal-aar
8980,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,0,0.35661764705882354,BERT EventsAdapt normal-aar
8981,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,1,0.3602941176470588,BERT EventsAdapt normal-aar
8982,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,2,0.3602941176470588,BERT EventsAdapt normal-aar
8983,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,3,0.3713235294117647,BERT EventsAdapt normal-aar
8984,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,4,0.3639705882352941,BERT EventsAdapt normal-aar
8985,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,5,0.38235294117647056,BERT EventsAdapt normal-aar
8986,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,6,0.3713235294117647,BERT EventsAdapt normal-aar
8987,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,7,0.3897058823529412,BERT EventsAdapt normal-aar
8988,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,8,0.3272058823529412,BERT EventsAdapt normal-aar
8989,EventsAdapt,bert-large-cased,active-active,normal-AAR,10,9,0.375,BERT EventsAdapt normal-aar
8990,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,0,0.3786764705882353,BERT EventsAdapt normal-aar
8991,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,1,0.375,BERT EventsAdapt normal-aar
8992,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,2,0.39338235294117646,BERT EventsAdapt normal-aar
8993,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,3,0.3897058823529412,BERT EventsAdapt normal-aar
8994,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,4,0.34558823529411764,BERT EventsAdapt normal-aar
8995,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,5,0.375,BERT EventsAdapt normal-aar
8996,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,6,0.3639705882352941,BERT EventsAdapt normal-aar
8997,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,7,0.35294117647058826,BERT EventsAdapt normal-aar
8998,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,8,0.35661764705882354,BERT EventsAdapt normal-aar
8999,EventsAdapt,bert-large-cased,active-active,normal-AAR,11,9,0.41544117647058826,BERT EventsAdapt normal-aar
9000,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,0,0.4411764705882353,BERT EventsAdapt normal-aar
9001,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,1,0.41911764705882354,BERT EventsAdapt normal-aar
9002,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,2,0.4264705882352941,BERT EventsAdapt normal-aar
9003,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,3,0.4117647058823529,BERT EventsAdapt normal-aar
9004,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,4,0.4338235294117647,BERT EventsAdapt normal-aar
9005,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,5,0.4375,BERT EventsAdapt normal-aar
9006,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,6,0.4117647058823529,BERT EventsAdapt normal-aar
9007,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,7,0.41911764705882354,BERT EventsAdapt normal-aar
9008,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,8,0.40441176470588236,BERT EventsAdapt normal-aar
9009,EventsAdapt,bert-large-cased,active-active,normal-AAR,12,9,0.4411764705882353,BERT EventsAdapt normal-aar
9010,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,0,0.41911764705882354,BERT EventsAdapt normal-aar
9011,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,1,0.4742647058823529,BERT EventsAdapt normal-aar
9012,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,2,0.4852941176470588,BERT EventsAdapt normal-aar
9013,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,3,0.4963235294117647,BERT EventsAdapt normal-aar
9014,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,4,0.4632352941176471,BERT EventsAdapt normal-aar
9015,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,5,0.47058823529411764,BERT EventsAdapt normal-aar
9016,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,6,0.44485294117647056,BERT EventsAdapt normal-aar
9017,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,7,0.45955882352941174,BERT EventsAdapt normal-aar
9018,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,8,0.46691176470588236,BERT EventsAdapt normal-aar
9019,EventsAdapt,bert-large-cased,active-active,normal-AAR,13,9,0.4522058823529412,BERT EventsAdapt normal-aar
9020,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,0,0.4742647058823529,BERT EventsAdapt normal-aar
9021,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,1,0.4338235294117647,BERT EventsAdapt normal-aar
9022,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,2,0.4227941176470588,BERT EventsAdapt normal-aar
9023,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,3,0.4742647058823529,BERT EventsAdapt normal-aar
9024,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,4,0.4522058823529412,BERT EventsAdapt normal-aar
9025,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,5,0.4485294117647059,BERT EventsAdapt normal-aar
9026,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,6,0.41544117647058826,BERT EventsAdapt normal-aar
9027,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,7,0.4338235294117647,BERT EventsAdapt normal-aar
9028,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,8,0.45955882352941174,BERT EventsAdapt normal-aar
9029,EventsAdapt,bert-large-cased,active-active,normal-AAR,14,9,0.47058823529411764,BERT EventsAdapt normal-aar
9030,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,0,0.46691176470588236,BERT EventsAdapt normal-aar
9031,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,1,0.45588235294117646,BERT EventsAdapt normal-aar
9032,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,2,0.45588235294117646,BERT EventsAdapt normal-aar
9033,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,3,0.47058823529411764,BERT EventsAdapt normal-aar
9034,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,4,0.4375,BERT EventsAdapt normal-aar
9035,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,5,0.4485294117647059,BERT EventsAdapt normal-aar
9036,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,6,0.4963235294117647,BERT EventsAdapt normal-aar
9037,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,7,0.4742647058823529,BERT EventsAdapt normal-aar
9038,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,8,0.4852941176470588,BERT EventsAdapt normal-aar
9039,EventsAdapt,bert-large-cased,active-active,normal-AAR,15,9,0.46691176470588236,BERT EventsAdapt normal-aar
9040,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,0,0.4889705882352941,BERT EventsAdapt normal-aar
9041,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,1,0.45588235294117646,BERT EventsAdapt normal-aar
9042,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,2,0.4485294117647059,BERT EventsAdapt normal-aar
9043,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,3,0.47058823529411764,BERT EventsAdapt normal-aar
9044,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,4,0.47058823529411764,BERT EventsAdapt normal-aar
9045,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,5,0.4522058823529412,BERT EventsAdapt normal-aar
9046,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,6,0.4852941176470588,BERT EventsAdapt normal-aar
9047,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,7,0.4375,BERT EventsAdapt normal-aar
9048,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,8,0.44485294117647056,BERT EventsAdapt normal-aar
9049,EventsAdapt,bert-large-cased,active-active,normal-AAR,16,9,0.47794117647058826,BERT EventsAdapt normal-aar
9050,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,0,0.4632352941176471,BERT EventsAdapt normal-aar
9051,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,1,0.4264705882352941,BERT EventsAdapt normal-aar
9052,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,2,0.47058823529411764,BERT EventsAdapt normal-aar
9053,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,3,0.47058823529411764,BERT EventsAdapt normal-aar
9054,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,4,0.4485294117647059,BERT EventsAdapt normal-aar
9055,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,5,0.4411764705882353,BERT EventsAdapt normal-aar
9056,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,6,0.4375,BERT EventsAdapt normal-aar
9057,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,7,0.4338235294117647,BERT EventsAdapt normal-aar
9058,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,8,0.44485294117647056,BERT EventsAdapt normal-aar
9059,EventsAdapt,bert-large-cased,active-active,normal-AAR,17,9,0.4375,BERT EventsAdapt normal-aar
9060,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,0,0.4632352941176471,BERT EventsAdapt normal-aar
9061,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,1,0.48161764705882354,BERT EventsAdapt normal-aar
9062,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,2,0.47794117647058826,BERT EventsAdapt normal-aar
9063,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,3,0.4742647058823529,BERT EventsAdapt normal-aar
9064,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,4,0.5,BERT EventsAdapt normal-aar
9065,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,5,0.45588235294117646,BERT EventsAdapt normal-aar
9066,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,6,0.47058823529411764,BERT EventsAdapt normal-aar
9067,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,7,0.5220588235294118,BERT EventsAdapt normal-aar
9068,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,8,0.4522058823529412,BERT EventsAdapt normal-aar
9069,EventsAdapt,bert-large-cased,active-active,normal-AAR,18,9,0.45955882352941174,BERT EventsAdapt normal-aar
9070,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,0,0.49264705882352944,BERT EventsAdapt normal-aar
9071,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,1,0.5036764705882353,BERT EventsAdapt normal-aar
9072,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,2,0.4742647058823529,BERT EventsAdapt normal-aar
9073,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,3,0.5073529411764706,BERT EventsAdapt normal-aar
9074,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,4,0.5,BERT EventsAdapt normal-aar
9075,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,5,0.5183823529411765,BERT EventsAdapt normal-aar
