"Metric","Experiment","Parameter","Estimate","Std..Error","df","t.value","pVal","Category","pValAdjusted","pLabel","pValFinal"
"SDM","EventsAdapt","TrialTypeAI:VoiceA>P",0.128488267084294,0.019989346802702,1120.47522370064,6.42783720511198,1.91110609450967e-10,"baselines",6.22054373976118e-10,"***","<0.001"
"SDM","EventsAdapt","PlausibilityImplausible:TrialTypeAAR:VoiceA>P",-0.0336447320712551,0.0278468833968196,1108.54873389834,-1.20820458044859,0.227226254158966,"baselines",0.481648320486432,"","0.482"
"SDM","EventsAdapt","PlausibilityImplausible:TrialTypeAI:VoiceA>P",-0.269999220119279,0.0281651908292815,1108.54873381862,-9.58627341656707,5.77914815599841e-21,"baselines",2.31165926239936e-20,"***","<0.001"
"thematicFit","EventsAdapt","(Intercept)",0.464697756191247,0.00773270000277854,432.532962199401,60.0951486575544,4.56352084430067e-212,"baselines",1.82540833772027e-211,"***","<0.001"
"thematicFit","EventsAdapt","PlausibilityImplausible",-0.0200293055597498,0.00946846241658686,913.780546716645,-2.11537044543393,0.0346684562050411,"baselines",0.138673824820164,"","0.139"
"thematicFit","EventsAdapt","TrialTypeAAR",-0.0369361382746493,0.0108478768644678,433.755176951879,-3.40491865238935,0.00072342028086547,"baselines",0.00289368112346188,"**","0.003"
"thematicFit","EventsAdapt","TrialTypeAI",0.00169862199697654,0.0112722447111707,460.75702324552,0.150690660156909,0.880285688210071,"baselines",0.958572926690887,"","0.959"
"thematicFit","EventsAdapt","VoiceA>P",0.0621677971150415,0.0260183367562568,742.542250528816,2.38938398320529,0.0171252324713188,"baselines",0.0171252324713188,"*","0.017"
"thematicFit","EventsAdapt","agent_freq_norm",0.00585141449316252,0.005380872991273,757.522614051938,1.08744705601724,0.277185159613694,"baselines",0.277185159613694,"","0.277"
"thematicFit","EventsAdapt","patient_freq_norm",0.0081491634615018,0.00538040383434417,757.62378602146,1.51460070886949,0.130290615481743,"baselines",0.130290615481743,"","0.13"
"thematicFit","EventsAdapt","verb_freq_norm",-0.000633439057784438,0.00349466295470846,459.029700668211,-0.181258984340961,0.856244304430055,"baselines",0.856244304430055,"","0.856"
"thematicFit","EventsAdapt","sentence_freq_norm",0.0121661962432333,0.00740112684423546,607.536188044944,1.64383025710594,0.100728618254729,"baselines",0.402914473018915,"","0.403"
"thematicFit","EventsAdapt","cNumTokens",0.0211190051104186,0.0126501431924127,479.852614665617,1.66946767235689,0.0956769298842164,"baselines",0.0956769298842164,"","0.096"
"thematicFit","EventsAdapt","PlausibilityImplausible:TrialTypeAAR",0.0356900277834224,0.0132726453392574,913.950195507989,2.68899129534183,0.00729732815937471,"baselines",0.0291893126374988,"*","0.029"
"thematicFit","EventsAdapt","PlausibilityImplausible:TrialTypeAI",-0.0354460942340319,0.0139315299577097,924.267010485824,-2.54430736190724,0.0111111799987953,"baselines",0.0222223599975906,"*","0.022"
"thematicFit","EventsAdapt","PlausibilityImplausible:VoiceA>P",-0.0250335430699535,0.0184477907484629,1171.31945449706,-1.35699409275007,0.175044522901994,"baselines",0.262932831502787,"","0.263"
"thematicFit","EventsAdapt","TrialTypeAAR:VoiceA>P",0.00422981907831064,0.018282694803634,1172.73560699443,0.23135643425333,0.817078266025332,"baselines",0.899214010923761,"","0.899"
"thematicFit","EventsAdapt","TrialTypeAI:VoiceA>P",0.117526149507065,0.0185142669453034,1176.77625230411,6.34786944869446,3.11027186988059e-10,"baselines",6.22054373976118e-10,"***","<0.001"
"thematicFit","EventsAdapt","PlausibilityImplausible:TrialTypeAAR:VoiceA>P",0.00992397506669157,0.0258446014253989,1171.31945449062,0.383986384751855,0.701058230800782,"baselines",0.934744307734375,"","0.935"
"thematicFit","EventsAdapt","PlausibilityImplausible:TrialTypeAI:VoiceA>P",-0.109445348993122,0.0261400215126486,1171.31945449298,-4.18688825256567,3.03985989600897e-05,"baselines",6.07971979201794e-05,"***","<0.001"
"syntax-PPMI","EventsAdapt","(Intercept)",0.243532139175198,0.0079697401253807,355.812254732659,30.5570991455088,1.61277820919953e-101,"baselines",1.61277820919953e-101,"***","<0.001"
"syntax-PPMI","EventsAdapt","PlausibilityImplausible",-0.00402074842406543,0.00335026446906018,1124.50013497745,-1.20012866482548,0.230342147148241,"baselines",0.230342147148241,"","0.23"
"syntax-PPMI","EventsAdapt","TrialTypeAAR",-0.00662254132432065,0.0111738373130418,356.529550956476,-0.59268281242926,0.553769167016569,"baselines",0.553769167016569,"","0.554"
"syntax-PPMI","EventsAdapt","TrialTypeAI",-0.0142906989228034,0.0115838503956285,360.770786530505,-1.23367433407086,0.218127391434448,"baselines",0.436254782868897,"","0.436"
